timestamps,TP9,AF7,AF8,TP10,Right AUX
1700264875.380,-428.711,-1000.000,-548.828,-876.953,0.000
1700264875.384,280.273,-941.895,-311.523,132.812,0.000
1700264875.388,639.160,-307.617,83.984,999.512,0.000
1700264875.392,16.113,-400.879,-107.910,338.379,0.000
1700264875.396,-421.387,-1000.000,-571.289,-762.695,0.000
1700264875.400,103.027,-932.617,-373.047,-173.340,0.000
1700264875.404,676.270,-312.012,65.430,927.246,0.000
1700264875.408,292.480,-487.793,-77.148,674.316,0.000
1700264875.412,-312.012,-1000.000,-728.027,-470.703,0.000
1700264875.415,-21.973,-1000.000,-649.902,-400.391,0.000
1700264875.419,603.027,-588.379,48.828,644.043,0.000
1700264875.423,481.934,-431.641,88.379,913.086,0.000
1700264875.427,-248.047,-948.242,-375.977,-262.207,0.000
1700264875.431,-274.902,-1000.000,-460.449,-750.977,0.000
1700264875.435,445.801,-815.918,-42.969,327.637,0.000
1700264875.439,643.555,-662.109,135.742,999.512,0.000
1700264875.443,-54.199,-977.051,-310.059,106.934,0.000
1700264875.447,-361.816,-1000.000,-457.520,-902.832,0.000
1700264875.451,244.629,-975.098,-91.309,-117.188,0.000
1700264875.454,667.480,-970.703,108.887,999.512,0.000
1700264875.458,121.582,-995.605,-263.672,341.797,0.000
1700264875.462,-488.770,-1000.000,-454.102,-1000.000,0.000
1700264875.466,-85.938,-999.023,-171.875,-683.594,0.000
1700264875.470,535.645,-984.375,111.816,618.164,0.000
1700264875.474,154.785,-986.328,68.359,483.887,0.000
1700264875.478,-578.613,-996.094,-252.441,-853.027,0.000
1700264875.482,-344.238,-1000.000,-180.664,-937.500,0.000
1700264875.486,400.879,-954.590,164.062,268.555,0.000
1700264875.490,326.172,-920.410,201.172,765.137,0.000
1700264875.494,-454.590,-1000.000,-34.668,-490.234,0.000
1700264875.497,-498.535,-1000.000,-254.395,-1000.000,0.000
1700264875.501,235.352,-995.117,-4.883,-25.391,0.000
1700264875.505,458.008,-996.582,256.836,805.176,0.000
1700264875.509,-211.426,-997.559,1.465,-158.203,0.000
1700264875.513,-572.266,-985.352,-217.773,-1000.000,0.000
1700264875.517,103.027,-1000.000,-143.066,-461.426,0.000
1700264875.521,570.312,-660.645,197.754,743.652,0.000
1700264875.525,6.348,-562.988,294.434,237.793,0.000
1700264875.529,-490.234,-1000.000,-25.391,-982.422,0.000
1700264875.533,-54.688,-983.398,65.430,-596.191,0.000
1700264875.537,545.410,-282.227,386.719,645.508,0.000
1700264875.540,290.039,2.930,383.301,759.277,0.000
1700264875.544,-356.445,-724.609,70.312,-467.773,0.000
1700264875.548,-150.879,-1000.000,-26.855,-551.270,0.000
1700264875.552,551.270,-430.176,319.336,539.551,0.000
1700264875.556,601.562,248.535,487.305,999.512,0.000
1700264875.560,-25.391,-492.188,102.051,77.148,0.000
1700264875.564,-163.574,-1000.000,-59.082,-575.684,0.000
1700264875.568,449.707,-259.766,377.930,268.066,0.000
1700264875.572,773.926,769.531,532.227,999.512,0.000
1700264875.576,195.801,238.281,282.715,467.773,0.000
1700264875.580,-195.312,-560.547,150.879,-504.395,0.000
1700264875.583,363.770,92.285,375.488,109.863,0.000
1700264875.587,888.184,962.402,545.410,999.512,0.000
1700264875.591,476.074,645.508,390.137,706.055,0.000
1700264875.595,-84.473,-252.930,139.648,-307.129,0.000
1700264875.599,252.441,-189.941,210.449,-97.168,0.000
1700264875.603,895.996,747.559,479.492,844.727,0.000
1700264875.607,748.047,575.684,334.961,976.074,0.000
1700264875.611,29.297,-91.309,140.137,-6.836,0.000
1700264875.615,42.969,318.359,270.020,-304.688,0.000
1700264875.619,751.953,837.402,420.898,629.883,0.000
1700264875.622,872.070,994.141,543.945,999.512,0.000
1700264875.626,160.645,874.023,390.625,332.031,0.000
1700264875.630,-82.031,802.734,250.488,-298.828,0.000
1700264875.634,569.336,911.133,386.719,481.445,0.000
1700264875.638,917.480,987.793,513.672,999.512,0.000
1700264875.642,301.758,850.098,383.301,602.051,0.000
1700264875.646,-182.617,633.301,242.676,-216.309,0.000
1700264875.650,347.168,734.863,277.344,288.086,0.000
1700264875.654,895.020,807.617,388.672,999.512,0.000
1700264875.658,410.645,943.848,448.242,796.875,0.000
1700264875.662,-227.539,898.926,256.348,-126.953,0.000
1700264875.665,71.289,806.152,247.070,9.277,0.000
1700264875.669,750.977,928.711,445.312,898.438,0.000
1700264875.673,598.145,988.770,468.262,999.512,0.000
1700264875.677,-133.789,899.414,288.086,123.535,0.000
1700264875.681,-147.461,770.996,246.582,-251.953,0.000
1700264875.685,539.062,891.113,428.223,593.262,0.000
1700264875.689,737.793,999.512,479.492,999.512,0.000
1700264875.693,60.547,835.938,305.664,408.203,0.000
1700264875.697,-208.496,-74.219,-41.016,-299.316,0.000
1700264875.701,329.102,121.094,160.645,400.879,0.000
1700264875.704,646.484,999.512,550.781,999.512,0.000
1700264875.708,156.250,856.445,315.430,605.957,0.000
1700264875.712,-340.332,446.777,137.207,-360.352,0.000
1700264875.716,62.012,693.848,311.035,-8.301,0.000
1700264875.720,606.445,999.512,506.348,922.852,0.000
1700264875.724,301.270,896.973,416.016,849.121,0.000
1700264875.728,-335.938,377.441,188.965,-183.594,0.000
1700264875.732,-139.648,310.547,205.078,-330.566,0.000
1700264875.736,512.207,853.027,396.973,635.742,0.000
1700264875.740,450.684,936.035,411.621,999.512,0.000
1700264875.744,-227.051,61.035,146.973,96.191,0.000
1700264875.747,-386.230,46.875,174.316,-632.324,0.000
1700264875.751,220.703,830.566,420.410,270.996,0.000
1700264875.755,476.562,937.500,416.992,999.512,0.000
1700264875.759,-160.156,695.801,262.207,278.320,0.000
1700264875.763,-532.227,321.777,173.828,-773.926,0.000
1700264875.767,22.949,491.211,268.066,-139.648,0.000
1700264875.771,446.777,928.223,407.227,955.078,0.000
1700264875.775,-65.918,823.730,307.617,511.719,0.000
1700264875.779,-550.293,144.043,71.777,-693.848,0.000
1700264875.783,-118.652,-210.938,89.355,-461.426,0.000
1700264875.786,418.457,-136.719,141.602,659.668,0.000
1700264875.790,106.445,-184.570,109.375,768.555,0.000
1700264875.794,-577.637,-332.520,22.461,-547.852,0.000
1700264875.798,-482.910,-417.480,-21.484,-891.602,0.000
1700264875.802,138.184,63.965,197.754,277.832,0.000
1700264875.806,142.578,541.016,320.801,895.508,0.000
1700264875.810,-500.488,142.578,101.074,-271.973,0.000
1700264875.814,-596.680,-659.180,-244.629,-1000.000,0.000
1700264875.818,33.203,-622.070,-98.633,-132.812,0.000
1700264875.822,217.285,261.719,277.832,834.473,0.000
1700264875.826,-346.680,51.758,79.102,52.734,0.000
1700264875.829,-644.531,-939.941,-439.453,-1000.000,0.000
1700264875.833,-167.969,-984.863,-421.387,-525.879,0.000
1700264875.837,181.641,-158.691,121.094,548.340,0.000
1700264875.841,-308.105,44.434,156.738,229.004,0.000
1700264875.845,-786.133,-792.969,-333.496,-937.500,0.000
1700264875.849,-498.047,-1000.000,-388.184,-959.473,0.000
1700264875.853,-35.645,-344.727,87.402,54.688,0.000
1700264875.857,-260.254,-179.199,114.258,290.527,0.000
1700264875.861,-805.664,-853.516,-366.699,-749.023,0.000
1700264875.865,-733.398,-1000.000,-494.141,-1000.000,0.000
1700264875.869,-194.824,-800.293,-110.352,-348.145,0.000
1700264875.872,-153.320,-632.812,53.711,330.566,0.000
1700264875.876,-672.363,-929.199,-398.926,-469.238,0.000
1700264875.880,-805.664,-1000.000,-629.395,-1000.000,0.000
1700264875.884,-244.629,-961.914,-366.699,-624.512,0.000
1700264875.888,26.855,-893.555,-143.555,302.246,0.000
1700264875.892,-416.992,-979.004,-440.918,-195.312,0.000
1700264875.896,-761.230,-1000.000,-660.645,-1000.000,0.000
1700264875.900,-394.531,-993.652,-512.695,-868.652,0.000
1700264875.904,-64.941,-1000.000,-352.051,36.621,0.000
1700264875.908,-542.969,-999.512,-419.434,-138.672,0.000
1700264875.911,-1000.000,-1000.000,-682.129,-1000.000,0.000
1700264875.915,-850.586,-1000.000,-700.684,-1000.000,0.000
1700264875.919,-595.703,-1000.000,-620.117,-536.621,0.000
1700264875.923,-860.840,-1000.000,-709.961,-394.531,0.000
1700264875.927,-1000.000,-1000.000,-865.234,-958.008,0.000
1700264875.931,-973.145,-1000.000,-838.379,-1000.000,0.000
1700264875.935,-810.059,-1000.000,-815.918,-745.117,0.000
1700264875.939,-875.000,-1000.000,-856.934,-423.340,0.000
1700264875.943,-1000.000,-1000.000,-844.727,-850.586,0.000
1700264875.947,-1000.000,-1000.000,-917.480,-1000.000,0.000
1700264875.951,-742.188,-1000.000,-848.145,-819.824,0.000
1700264875.954,-762.695,-1000.000,-766.602,-351.562,0.000
1700264875.958,-1000.000,-1000.000,-882.324,-631.836,0.000
1700264875.962,-989.746,-1000.000,-951.660,-1000.000,0.000
1700264875.966,-573.242,-1000.000,-878.906,-873.535,0.000
1700264875.970,-477.539,-1000.000,-818.359,-209.961,0.000
1700264875.974,-947.266,-1000.000,-870.605,-306.641,0.000
1700264875.978,-938.965,-1000.000,-917.969,-1000.000,0.000
1700264875.982,-437.988,-1000.000,-925.293,-893.555,0.000
1700264875.986,-272.461,-1000.000,-848.145,-249.512,0.000
1700264875.990,-791.016,-1000.000,-806.152,-125.000,0.000
1700264875.993,-868.652,-1000.000,-919.922,-776.855,0.000
1700264875.997,-437.988,-1000.000,-905.762,-996.094,0.000
1700264876.001,-161.621,-1000.000,-818.359,-357.910,0.000
1700264876.005,-584.473,-1000.000,-800.781,60.059,0.000
1700264876.009,-965.820,-1000.000,-907.227,-582.031,0.000
1700264876.013,-618.164,-1000.000,-973.145,-1000.000,0.000
1700264876.017,-309.082,-1000.000,-909.180,-624.512,0.000
1700264876.021,-674.805,-1000.000,-889.160,-261.230,0.000
1700264876.025,-1000.000,-1000.000,-955.566,-698.730,0.000
1700264876.029,-749.512,-1000.000,-971.191,-1000.000,0.000
1700264876.033,-398.926,-1000.000,-868.652,-854.980,0.000
1700264876.036,-662.109,-1000.000,-867.188,-585.938,0.000
1700264876.040,-1000.000,-1000.000,-958.496,-792.480,0.000
1700264876.044,-746.094,-1000.000,-976.562,-1000.000,0.000
1700264876.048,-89.844,-1000.000,-914.062,-785.156,0.000
1700264876.052,-274.414,-1000.000,-921.875,-328.613,0.000
1700264876.056,-1000.000,-1000.000,-972.168,-567.383,0.000
1700264876.060,-716.309,-1000.000,-961.426,-902.344,0.000
1700264876.064,196.289,-1000.000,-936.523,-566.406,0.000
1700264876.068,235.352,-1000.000,-916.504,-161.621,0.000
1700264876.072,-750.488,-1000.000,-961.426,-361.816,0.000
1700264876.076,-820.312,-1000.000,-971.680,-803.223,0.000
1700264876.079,173.828,-1000.000,-905.762,-627.930,0.000
1700264876.083,606.934,-1000.000,-855.469,-84.473,0.000
1700264876.087,-293.457,-1000.000,-875.000,-158.691,0.000
1700264876.091,-878.906,-1000.000,-918.945,-671.875,0.000
1700264876.095,178.711,-1000.000,-867.188,-541.504,0.000
1700264876.099,898.438,-1000.000,-806.152,6.348,0.000
1700264876.103,149.414,-1000.000,-784.180,39.062,0.000
1700264876.107,-849.121,-1000.000,-860.840,-455.566,0.000
1700264876.111,-113.281,-1000.000,-849.609,-524.414,0.000
1700264876.115,898.438,-1000.000,-787.598,-21.973,0.000
1700264876.118,510.254,-1000.000,-817.383,209.473,0.000
1700264876.122,-730.957,-1000.000,-770.996,-251.953,0.000
1700264876.126,-417.480,-1000.000,-752.441,-499.023,0.000
1700264876.130,754.883,-1000.000,-718.262,-27.832,0.000
1700264876.134,739.258,-1000.000,-605.469,328.125,0.000
1700264876.138,-442.383,-1000.000,-602.051,12.695,0.000
1700264876.142,-707.520,-1000.000,-692.871,-450.684,0.000
1700264876.146,349.609,-1000.000,-579.590,-266.113,0.000
1700264876.150,745.117,-1000.000,-429.199,189.453,0.000
1700264876.154,-206.055,-1000.000,-567.871,75.195,0.000
1700264876.158,-920.410,-1000.000,-682.129,-431.641,0.000
1700264876.161,67.871,-1000.000,-741.699,-325.195,0.000
1700264876.165,842.285,-1000.000,-648.438,191.895,0.000
1700264876.169,111.816,-1000.000,-379.395,177.246,0.000
1700264876.173,-903.809,-1000.000,-588.379,-252.930,0.000
1700264876.177,-234.375,-1000.000,-621.582,-335.938,0.000
1700264876.181,769.531,-1000.000,-358.398,90.332,0.000
1700264876.185,480.469,-1000.000,-250.000,357.910,0.000
1700264876.189,-703.613,-1000.000,-520.508,-41.992,0.000
1700264876.193,-535.156,-1000.000,-604.492,-357.422,0.000
1700264876.197,593.262,-1000.000,-374.023,-20.996,0.000
1700264876.200,675.293,-1000.000,-207.520,360.352,0.000
1700264876.204,-423.340,-1000.000,-457.520,134.766,0.000
1700264876.208,-832.031,-1000.000,-679.199,-350.098,0.000
1700264876.212,199.707,-1000.000,-335.938,-248.535,0.000
1700264876.216,706.055,-1000.000,-16.602,218.750,0.000
1700264876.220,-161.621,-1000.000,-193.848,172.363,0.000
1700264876.224,-985.840,-1000.000,-495.117,-335.938,0.000
1700264876.228,-134.277,-1000.000,-317.383,-327.148,0.000
1700264876.232,724.121,-1000.000,-73.730,165.039,0.000
1700264876.236,196.289,-1000.000,-90.332,330.078,0.000
1700264876.240,-904.297,-1000.000,-325.195,-138.184,0.000
1700264876.243,-433.594,-1000.000,-313.965,-317.871,0.000
1700264876.247,640.625,-1000.000,-265.625,117.676,0.000
1700264876.251,500.488,-1000.000,-232.422,389.648,0.000
1700264876.255,-654.297,-1000.000,-353.027,37.109,0.000
1700264876.259,-707.520,-1000.000,-385.254,-375.977,0.000
1700264876.263,397.461,-1000.000,-156.250,-91.309,0.000
1700264876.267,689.453,-1000.000,-93.750,378.906,0.000
1700264876.271,-350.586,-1000.000,-114.258,148.926,0.000
1700264876.275,-889.160,-994.141,-204.590,-347.168,0.000
1700264876.279,181.152,-1000.000,-289.062,-145.508,0.000
1700264876.283,819.824,-937.012,-98.633,348.633,0.000
1700264876.286,-12.695,-898.438,2.930,306.641,0.000
1700264876.290,-963.867,-999.023,-209.961,-241.211,0.000
1700264876.294,-128.418,-1000.000,-313.965,-259.766,0.000
1700264876.298,841.797,-958.008,-266.602,256.836,0.000
1700264876.302,349.609,-918.457,-100.586,387.207,0.000
1700264876.306,-855.957,-974.609,-192.871,-123.047,0.000
1700264876.310,-432.617,-1000.000,-419.434,-316.895,0.000
1700264876.314,778.809,-860.840,-399.902,168.457,0.000
1700264876.318,662.109,-381.836,45.410,420.410,0.000
1700264876.322,-562.500,-633.789,-104.004,40.527,0.000
1700264876.325,-679.688,-1000.000,-422.363,-303.223,0.000
1700264876.329,489.746,-789.062,-295.410,6.836,0.000
1700264876.333,837.402,-280.273,4.883,423.828,0.000
1700264876.337,-172.852,-517.578,-140.625,226.562,0.000
1700264876.341,-780.273,-1000.000,-484.375,-244.629,0.000
1700264876.345,270.508,-998.535,-413.086,-70.312,0.000
1700264876.349,921.875,-693.359,-214.355,396.973,0.000
1700264876.353,155.273,-631.348,-186.035,353.516,0.000
1700264876.357,-846.680,-958.984,-545.410,-118.652,0.000
1700264876.361,-127.441,-1000.000,-554.688,-174.805,0.000
1700264876.364,829.590,-457.520,-96.191,237.793,0.000
1700264876.368,469.238,44.434,47.852,425.781,0.000
1700264876.372,-697.266,-560.547,-272.949,-7.324,0.000
1700264876.376,-470.703,-876.465,-392.578,-248.047,0.000
1700264876.380,663.574,-286.133,-157.227,114.258,0.000
1700264876.384,768.555,-144.531,-53.711,469.238,0.000
1700264876.388,-374.512,-722.168,-335.449,166.992,0.000
1700264876.392,-712.402,-1000.000,-532.227,-275.879,0.000
1700264876.396,398.438,-804.688,-328.613,-32.715,0.000
1700264876.400,876.465,-422.852,-183.594,436.523,0.000
1700264876.404,-16.113,-799.805,-388.184,352.539,0.000
1700264876.407,-891.602,-980.469,-401.367,-250.488,0.000
1700264876.411,16.113,-636.719,-316.406,-197.266,0.000
1700264876.415,890.625,-489.746,-246.582,371.582,0.000
1700264876.419,273.926,-672.852,-286.133,436.523,0.000
1700264876.423,-857.422,-875.488,-414.551,-141.113,0.000
1700264876.427,-285.156,-815.918,-375.000,-281.250,0.000
1700264876.431,772.461,-612.793,-287.109,243.652,0.000
1700264876.435,518.555,-370.117,-163.086,477.539,0.000
1700264876.439,-673.340,-638.184,-402.832,37.109,0.000
1700264876.443,-569.824,-1000.000,-583.496,-277.832,0.000
1700264876.447,622.070,-1000.000,-553.711,134.277,0.000
1700264876.450,784.668,-641.602,-351.074,508.789,0.000
1700264876.454,-380.371,-321.289,-212.891,137.207,0.000
1700264876.458,-832.520,-850.586,-482.422,-309.082,0.000
1700264876.462,286.133,-819.336,-417.969,-77.637,0.000
1700264876.466,836.426,-71.777,-56.152,408.691,0.000
1700264876.470,-41.992,-9.277,-97.168,282.715,0.000
1700264876.474,-930.176,-807.129,-502.930,-227.539,0.000
1700264876.478,-55.176,-901.367,-448.242,-158.203,0.000
1700264876.482,861.328,-379.883,-280.273,308.594,0.000
1700264876.486,307.617,-587.402,-355.469,417.969,0.000
1700264876.489,-856.445,-1000.000,-614.258,-64.941,0.000
1700264876.493,-358.887,-998.535,-672.363,-206.055,0.000
1700264876.497,728.027,-646.484,-346.680,190.430,0.000
1700264876.501,573.242,-213.867,-149.414,435.547,0.000
1700264876.505,-630.371,-615.723,-381.348,54.199,0.000
1700264876.509,-691.895,-993.652,-494.629,-327.637,0.000
1700264876.513,513.672,-573.730,-292.969,32.715,0.000
1700264876.517,827.637,-69.336,-99.609,492.676,0.000
1700264876.521,-238.281,-457.031,-205.078,266.602,0.000
1700264876.525,-866.699,-991.211,-429.199,-249.023,0.000
1700264876.529,234.375,-820.801,-397.949,-62.988,0.000
1700264876.532,941.895,-500.488,-229.492,463.379,0.000
1700264876.536,105.957,-589.355,-373.535,385.254,0.000
1700264876.540,-930.664,-1000.000,-659.668,-201.660,0.000
1700264876.544,-168.457,-853.516,-417.480,-243.164,0.000
1700264876.548,854.980,-302.246,-159.668,283.691,0.000
1700264876.552,398.926,-163.574,-116.699,426.270,0.000
1700264876.556,-859.863,-596.680,-336.914,-118.164,0.000
1700264876.560,-488.770,-708.984,-336.914,-355.469,0.000
1700264876.564,736.816,-365.723,-244.141,151.855,0.000
1700264876.568,698.242,-174.805,-107.422,484.863,0.000
1700264876.571,-539.062,-436.035,-216.797,47.852,0.000
1700264876.575,-748.047,-857.910,-436.523,-365.723,0.000
1700264876.579,492.676,-913.574,-445.801,34.668,0.000
1700264876.583,923.828,-791.504,-315.430,519.043,0.000
1700264876.587,-188.965,-527.344,-211.914,187.500,0.000
1700264876.591,-924.805,-825.684,-425.781,-360.352,0.000
1700264876.595,172.363,-1000.000,-430.664,-114.258,0.000
1700264876.599,944.824,-524.902,-190.918,401.855,0.000
1700264876.603,178.711,-168.457,-58.594,343.750,0.000
1700264876.607,-935.547,-738.281,-383.789,-256.836,0.000
1700264876.611,-191.895,-1000.000,-431.152,-255.859,0.000
1700264876.614,934.082,-485.352,-140.137,296.875,0.000
1700264876.618,514.648,-16.113,27.344,400.391,0.000
1700264876.622,-791.504,-530.273,-325.195,-126.953,0.000
1700264876.626,-514.160,-1000.000,-554.688,-322.754,0.000
1700264876.630,752.930,-807.129,-348.633,137.207,0.000
1700264876.634,827.148,-531.250,-194.336,461.426,0.000
1700264876.638,-418.457,-625.000,-326.172,46.875,0.000
1700264876.642,-779.785,-1000.000,-613.281,-411.621,0.000
1700264876.646,434.570,-815.430,-420.410,-88.379,0.000
1700264876.650,953.613,-443.359,-225.586,391.113,0.000
1700264876.654,-46.387,-697.754,-376.465,202.148,0.000
1700264876.657,-956.543,-1000.000,-541.992,-397.949,0.000
1700264876.661,17.090,-890.625,-410.156,-262.695,0.000
1700264876.665,918.945,-406.738,-228.516,295.410,0.000
1700264876.669,280.762,-389.160,-327.148,321.777,0.000
1700264876.673,-938.477,-983.887,-606.445,-256.836,0.000
1700264876.677,-390.625,-983.398,-527.832,-402.832,0.000
1700264876.681,753.906,-335.938,-169.434,81.543,0.000
1700264876.685,535.645,-311.035,-281.250,351.074,0.000
1700264876.689,-666.016,-979.004,-718.262,-123.047,0.000
1700264876.693,-695.312,-1000.000,-531.738,-553.711,0.000
1700264876.696,514.648,-577.148,-288.574,-128.418,0.000
1700264876.700,793.945,-459.961,-275.391,338.379,0.000
1700264876.704,-342.285,-945.801,-483.398,-3.418,0.000
1700264876.708,-904.297,-992.188,-533.203,-557.617,0.000
1700264876.712,215.820,-690.430,-381.348,-285.645,0.000
1700264876.716,886.230,-517.090,-249.512,291.504,0.000
1700264876.720,-14.160,-783.691,-366.211,130.859,0.000
1700264876.724,-1000.000,-1000.000,-589.844,-503.418,0.000
1700264876.728,-161.133,-958.984,-492.676,-369.141,0.000
